10688
0,639,136,571,87,340,188,410
0,639,136,571,209,622,183,335
0,639,136,571,209,353,137,740
0,639,136,468,40,658,248,546
0,639,136,422,12,587,238,740
0,639,136,739,63,409,206,492
0,639,136,739,63,681,207,410
0,639,136,739,237,285,126,546
0,639,136,739,74,791,255,335
0,639,136,739,74,327,175,546
0,639,136,352,17,757,255,335
0,639,226,700,18,353,137,740
0,639,226,826,109,710,208,682
0,639,226,728,127,286,238,740
0,639,226,728,189,411,208,682
0,639,226,728,189,808,208,682
0,639,226,728,52,627,188,410
0,639,226,370,154,757,255,335
0,639,226,524,42,470,248,546
0,639,226,448,20,566,82,335
0,639,226,448,180,799,82,335
0,639,226,448,180,619,206,492
0,410,207,569,134,350,206,492
0,410,207,569,85,750,248,546
0,410,207,569,85,802,183,335
0,410,207,569,23,862,82,335
0,410,207,569,23,763,160,492
0,410,207,569,23,451,183,335
0,410,207,493,1,411,208,682
0,410,207,493,1,576,137,740
0,410,207,681,63,409,206,492
0,410,207,681,63,739,136,639
0,410,207,807,188,727,126,546
0,410,207,807,188,559,75,740
0,410,207,351,98,763,160,492
0,410,207,351,135,570,208,682
0,410,207,351,16,855,75,740
0,410,188,727,126,779,160,492
0,410,188,727,51,397,175,546
0,410,188,340,87,571,136,639
0,410,188,627,52,728,226,639
0,410,188,559,197,763,160,492
0,410,188,559,75,328,248,546
0,410,188,559,13,423,137,740
0,410,188,456,234,282,123,839
0,335,255,477,49,531,160,492
0,335,255,604,165,536,238,740
0,335,255,604,165,784,248,546
0,335,255,604,165,387,248,546
0,335,255,665,47,382,238,740
0,335,255,791,172,543,123,839
0,335,255,791,74,327,175,546
0,335,255,791,74,739,136,639
0,335,255,757,154,370,226,639
0,335,255,757,17,352,208,682
0,335,255,757,17,352,136,639
0,335,255,394,172,543,123,839
0,335,255,394,48,724,123,839
0,335,255,553,182,621,208,682
0,335,82,799,180,619,206,492
0,335,82,799,180,448,226,639
0,335,82,862,23,763,160,492
0,335,82,862,23,569,207,410
0,335,82,566,20,448,226,639
0,335,82,747,245,543,123,839
0,335,183,722,46,621,208,682
0,335,183,722,220,820,137,740
0,335,183,722,220,423,137,740
0,335,183,722,121,774,238,740
0,335,183,622,47,382,238,740
0,335,183,622,209,571,136,639
0,335,183,622,209,353,137,740
0,335,183,554,192,792,75,740
0,335,183,451,23,763,160,492
0,335,183,451,23,569,207,410
0,335,183,802,85,569,207,410
0,335,183,802,85,750,248,546
0,492,160,446,243,779,126,546
0,492,160,763,23,862,82,335
0,492,160,763,23,569,207,410
0,492,160,763,23,451,183,335
0,492,160,763,197,559,188,410
0,492,160,763,197,559,75,740
0,492,160,763,98,351,207,410
0,492,160,376,41,469,137,740
0,492,160,376,41,387,248,546
0,492,160,599,250,298,75,740
0,492,160,599,24,570,208,682
0,492,160,531,49,477,255,335
0,492,160,779,126,727,188,410
0,492,206,409,63,681,207,410
0,492,206,409,63,739,136,639
0,492,206,568,22,597,248,546
0,492,206,619,44,379,126,546
0,492,206,619,180,799,82,335
0,492,206,619,180,448,226,639
0,492,206,708,32,460,238,740
0,492,206,350,15,507,175,546
0,492,206,350,134,569,207,410
0,492,206,350,97,256,208,682
0,682,208,411,189,728,226,639
0,682,208,411,1,493,207,410
0,682,208,411,1,576,137,740
0,682,208,570,135,351,207,410
0,682,208,570,24,599,160,492
0,682,208,621,182,553,255,335
0,682,208,621,46,722,183,335
0,682,208,808,189,728,226,639
0,682,208,710,109,826,226,639
0,682,208,352,17,757,255,335
0,682,208,256,97,350,206,492
0,839,123,543,245,747,82,335
0,839,123,543,172,791,255,335
0,839,123,543,172,394,255,335
0,839,123,282,234,456,188,410
0,839,123,376,41,469,137,740
0,839,123,376,41,387,248,546
0,839,123,376,160,779,126,546
0,839,123,724,48,394,255,335
0,740,238,286,127,728,226,639
0,740,238,382,47,665,255,335
0,740,238,382,47,622,183,335
0,740,238,536,165,604,255,335
0,740,238,536,165,784,248,546
0,740,238,536,165,387,248,546
0,740,238,460,32,708,206,492
0,740,238,587,12,422,136,639
0,740,238,774,121,722,183,335
0,740,75,792,192,554,183,335
0,740,75,855,16,351,207,410
0,740,75,559,197,763,160,492
0,740,75,559,188,727,126,546
0,740,75,559,188,807,207,410
0,740,75,298,250,599,160,492
0,740,137,469,247,327,175,546
0,740,137,469,41,376,123,839
0,740,137,469,41,376,160,492
0,740,137,469,41,387,248,546
0,740,137,820,220,722,183,335
0,740,137,423,13,559,188,410
0,740,137,423,220,722,183,335
0,740,137,353,209,571,136,639
0,740,137,353,209,622,183,335
0,740,137,353,18,700,226,639
0,740,137,576,1,411,208,682
0,740,137,576,1,493,207,410
0,546,175,507,15,350,206,492
0,546,175,397,51,727,188,410
0,546,175,327,247,469,137,740
0,546,175,327,74,791,255,335
0,546,175,327,74,739,136,639
0,546,126,285,237,739,136,639
0,546,126,379,44,619,206,492
0,546,126,727,188,559,75,740
0,546,126,727,188,807,207,410
0,546,126,779,243,446,160,492
0,546,126,779,160,376,123,839
0,546,248,470,42,524,226,639
0,546,248,597,22,568,206,492
0,546,248,658,40,468,136,639
0,546,248,784,165,604,255,335
0,546,248,784,165,536,238,740
0,546,248,750,85,569,207,410
0,546,248,750,85,802,183,335
0,546,248,328,75,559,188,410
0,546,248,387,165,604,255,335
0,546,248,387,165,536,238,740
0,546,248,387,41,376,123,839
0,546,248,387,41,376,160,492
0,546,248,387,41,469,137,740
1,411,189,728,127,780,161,493
1,411,189,728,52,398,176,547
1,411,189,341,88,572,137,576
1,411,189,628,53,729,227,576
1,411,189,560,14,424,138,741
1,411,189,560,198,764,161,493
1,411,189,560,76,329,249,547
1,411,189,457,235,283,124,840
1,411,208,570,86,751,249,547
1,411,208,570,86,803,184,336
1,411,208,570,135,351,207,493
1,411,208,570,24,863,83,336
1,411,208,570,24,764,161,493
1,411,208,570,24,452,184,336
1,411,208,494,2,412,209,683
1,411,208,494,2,577,138,741
1,411,208,808,189,728,127,547
1,411,208,808,189,560,76,741
1,411,208,352,99,764,161,493
1,411,208,352,17,856,76,741
1,411,208,352,136,571,209,683
1,336,192,478,50,532,161,493
1,336,192,605,166,537,239,741
1,336,192,605,166,785,249,547
1,336,192,605,166,388,249,547
1,336,192,666,48,383,239,741
1,336,192,792,173,544,124,840
1,336,192,792,75,328,176,547
1,336,192,792,75,740,137,576
1,336,192,758,155,371,227,576
1,336,192,758,18,353,209,683
1,336,192,758,18,353,137,576
1,336,192,395,173,544,124,840
1,336,192,395,49,725,124,840
1,336,192,554,183,622,209,683
1,336,83,863,24,764,161,493
1,336,83,863,24,570,208,411
1,336,83,567,21,449,227,576
1,336,83,748,246,544,124,840
1,336,83,800,181,620,207,493
1,336,83,800,181,449,227,576
1,336,184,723,47,622,209,683
1,336,184,723,221,821,138,741
1,336,184,723,221,424,138,741
1,336,184,723,122,775,239,741
1,336,184,623,210,572,137,576
1,336,184,623,210,354,138,741
1,336,184,623,48,383,239,741
1,336,184,555,193,793,76,741
1,336,184,452,24,764,161,493
1,336,184,452,24,570,208,411
1,336,184,803,86,570,208,411
1,336,184,803,86,751,249,547
1,493,207,569,23,598,249,547
1,493,207,620,45,380,127,547
1,493,207,620,181,449,227,576
1,493,207,620,181,800,83,336
1,493,207,351,98,257,209,683
1,493,207,351,135,570,208,411
1,493,207,351,16,508,176,547
1,493,207,709,33,461,239,741
1,493,161,447,244,780,127,547
1,493,161,764,198,560,189,411
1,493,161,764,198,560,76,741
1,493,161,764,99,352,208,411
1,493,161,764,24,863,83,336
1,493,161,764,24,570,208,411
1,493,161,764,24,452,184,336
1,493,161,377,42,470,138,741
1,493,161,377,42,388,249,547
1,493,161,600,251,299,76,741
1,493,161,600,25,571,209,683
1,493,161,532,50,478,192,336
1,493,161,780,127,728,189,411
1,683,209,412,190,729,227,576
1,683,209,412,2,494,208,411
1,683,209,412,2,577,138,741
1,683,209,571,25,600,161,493
1,683,209,571,136,352,208,411
1,683,209,622,183,554,192,336
1,683,209,622,47,723,184,336
1,683,209,809,190,729,227,576
1,683,209,711,110,827,227,576
1,683,209,353,18,758,192,336
1,683,209,257,98,351,207,493
1,840,124,283,235,457,189,411
1,840,124,377,42,470,138,741
1,840,124,377,42,388,249,547
1,840,124,377,161,780,127,547
1,840,124,725,49,395,192,336
1,840,124,544,246,748,83,336
1,840,124,544,173,792,192,336
1,840,124,544,173,395,192,336
1,741,239,287,64,729,227,576
1,741,239,537,166,605,192,336
1,741,239,537,166,785,249,547
1,741,239,537,166,388,249,547
1,741,239,461,33,709,207,493
1,741,239,588,13,423,137,576
1,741,239,383,48,666,192,336
1,741,239,383,48,623,184,336
1,741,239,775,122,723,184,336
1,741,76,793,193,555,184,336
1,741,76,856,17,352,208,411
1,741,76,560,198,764,161,493
1,741,76,560,189,728,127,547
1,741,76,560,189,808,208,411
1,741,76,299,251,600,161,493
1,741,138,470,42,377,124,840
1,741,138,470,42,377,161,493
1,741,138,470,42,388,249,547
1,741,138,470,248,328,176,547
1,741,138,821,221,723,184,336
1,741,138,424,14,560,189,411
1,741,138,424,221,723,184,336
1,741,138,354,19,701,227,576
1,741,138,354,210,572,137,576
1,741,138,354,210,623,184,336
1,741,138,577,2,412,209,683
1,741,138,577,2,494,208,411
1,547,127,286,238,740,137,576
1,547,127,380,45,620,207,493
1,547,127,728,189,560,76,741
1,547,127,728,189,808,208,411
1,547,127,780,244,447,161,493
1,547,127,780,161,377,124,840
1,547,249,471,43,525,227,576
1,547,249,598,23,569,207,493
1,547,249,659,41,469,137,576
1,547,249,785,166,605,192,336
1,547,249,785,166,537,239,741
1,547,249,751,86,570,208,411
1,547,249,751,86,803,184,336
1,547,249,329,76,560,189,411
1,547,249,388,166,605,192,336
1,547,249,388,166,537,239,741
1,547,249,388,42,377,124,840
1,547,249,388,42,377,161,493
1,547,249,388,42,470,138,741
1,547,176,508,16,351,207,493
1,547,176,398,52,728,189,411
1,547,176,328,248,470,138,741
1,547,176,328,75,792,192,336
1,547,176,328,75,740,137,576
1,576,227,701,19,354,138,741
1,576,227,827,110,711,209,683
1,576,227,729,190,412,209,683
1,576,227,729,190,809,209,683
1,576,227,729,53,628,189,411
