384
0,136,208,352,639,682
0,126,188,410,546,727
0,75,188,410,559,740
0,123,160,376,492,839
0,126,160,492,546,779
0,75,248,328,546,740
1,127,189,411,547,728
1,76,189,411,560,741
1,124,161,377,493,840
1,127,161,493,547,780
1,137,209,353,576,683
1,76,249,329,547,741
2,64,190,412,548,729
2,77,190,412,561,742
2,125,162,378,494,841
2,64,162,494,548,781
2,138,210,354,577,684
2,77,250,330,548,742
3,65,191,413,549,730
3,78,191,413,562,743
3,126,163,379,495,842
3,65,163,495,549,782
3,139,211,355,578,685
3,78,251,331,549,743
4,66,128,414,550,731
4,79,128,414,563,744
4,127,164,380,496,843
4,66,164,496,550,783
4,140,212,356,579,686
4,79,252,332,550,744
5,67,129,415,551,732
5,80,129,415,564,745
5,64,165,381,497,844
5,67,165,497,551,784
5,141,213,357,580,687
5,80,253,333,551,745
6,65,166,382,498,845
6,68,166,498,552,785
6,142,214,358,581,688
6,81,130,416,565,746
6,81,254,334,552,746
6,68,130,416,552,733
7,66,167,383,499,846
7,69,167,499,553,786
7,143,215,359,582,689
7,82,131,417,566,747
7,82,255,335,553,747
7,69,131,417,553,734
8,70,168,500,554,787
8,67,168,320,500,847
8,144,216,360,583,690
8,83,132,418,567,748
8,83,192,336,554,748
8,70,132,418,554,735
9,71,169,501,555,788
9,68,169,321,501,848
9,145,217,361,584,691
9,84,133,419,568,749
9,84,193,337,555,749
9,71,133,419,555,736
10,72,170,502,556,789
10,69,170,322,502,849
10,146,218,362,585,692
10,85,134,420,569,750
10,85,194,338,556,750
10,72,134,420,556,737
11,73,171,503,557,790
11,70,171,323,503,850
11,147,219,363,586,693
11,86,135,421,570,751
11,86,195,339,557,751
11,73,135,421,557,738
12,74,172,504,558,791
12,71,172,324,504,851
12,148,220,364,587,694
12,87,136,422,571,752
12,87,196,340,558,752
12,74,136,422,558,739
13,75,173,505,559,792
13,72,173,325,505,852
13,149,221,365,588,695
13,88,137,423,572,753
13,88,197,341,559,753
13,75,137,423,559,740
14,76,174,506,560,793
14,73,174,326,506,853
14,150,222,366,589,696
14,89,138,424,573,754
14,89,198,342,560,754
14,76,138,424,560,741
15,77,175,507,561,794
15,74,175,327,507,854
15,151,223,367,590,697
15,90,139,425,574,755
15,90,199,343,561,755
15,77,139,425,561,742
16,78,176,508,562,795
16,75,176,328,508,855
16,152,224,368,591,698
16,91,140,426,575,756
16,91,200,344,562,756
16,78,140,426,562,743
17,79,177,509,563,796
17,76,177,329,509,856
17,153,225,369,592,699
17,92,201,345,563,757
17,92,141,427,512,757
17,79,141,427,563,744
18,80,178,510,564,797
18,77,178,330,510,857
18,154,226,370,593,700
18,93,202,346,564,758
18,93,142,428,513,758
18,80,142,428,564,745
19,81,179,511,565,798
19,78,179,331,511,858
19,155,227,371,594,701
19,94,203,347,565,759
19,94,143,429,514,759
19,81,143,429,565,746
20,156,228,372,595,702
20,79,180,332,448,859
20,95,204,348,566,760
20,95,144,430,515,760
20,82,180,448,566,799
20,82,144,430,566,747
21,157,229,373,596,703
21,80,181,333,449,860
21,96,205,349,567,761
21,96,145,431,516,761
21,83,145,431,567,748
21,83,181,449,567,800
22,81,182,334,450,861
22,97,206,350,568,762
22,97,146,432,517,762
22,84,146,432,568,749
22,84,182,450,568,801
22,158,230,374,597,640
23,82,183,335,451,862
23,98,207,351,569,763
23,98,147,433,518,763
23,85,147,433,569,750
23,85,183,451,569,802
23,159,231,375,598,641
24,83,184,336,452,863
24,99,148,434,519,764
24,99,208,352,570,764
24,86,148,434,570,751
24,86,184,452,570,803
