89472
0,1918,249,2254,500,2057,1186,1637
0,1918,249,1596,151,1353,1051,2663
0,1918,470,1660,1209,2080,523,2663
0,1918,470,2610,139,2190,1043,2404
0,1918,470,2610,139,2190,717,2404
0,1918,470,2610,139,2190,1195,2404
0,1918,470,2610,139,2190,905,2404
0,1918,470,2027,374,1721,1096,2243
0,1918,470,2027,1004,1498,717,2404
0,1918,470,2027,1156,1855,1012,1637
0,1918,1075,2687,1227,1353,1051,2663
0,1918,1075,2687,547,1545,958,2243
0,1918,1075,2098,1227,1353,1051,2663
0,1918,1075,2098,541,2295,290,1637
0,1918,1075,2222,217,1886,1043,2404
0,1918,1075,2222,468,2608,858,1637
0,1918,1075,2222,1227,1353,1051,2663
0,1918,1075,1700,510,2650,900,1394
0,1918,1075,2436,1227,1353,1051,2663
0,1918,1075,1377,175,2646,1186,1637
0,1918,938,1432,1130,2277,523,2663
0,1918,938,1717,80,2551,613,1394
0,1918,938,2099,1228,1679,489,2243
0,1918,938,2099,1228,1679,900,1394
0,1918,938,2223,172,1374,1248,2243
0,1918,938,2223,1228,1679,489,2243
0,1918,938,2223,1228,1679,900,1394
0,1918,938,2437,1228,1679,489,2243
0,1918,938,2437,1228,1679,900,1394
0,1918,938,2496,1228,1679,489,2243
0,1918,938,2496,1228,1679,900,1394
0,1918,1219,2428,1067,1692,913,2663
0,1918,1219,2679,1067,1692,913,2663
0,1918,1219,2090,1067,1692,913,2663
0,1918,1219,2214,1067,1692,913,2663
0,1918,1219,1345,1043,2655,717,2404
0,1918,1219,1345,1043,2655,1195,2404
0,1918,1219,1345,1043,2655,905,2404
0,1918,1219,1345,1043,2066,717,2404
0,1918,1219,1345,1043,2066,1195,2404
0,1918,1219,1345,1043,2066,905,2404
0,1918,1219,1345,1043,2190,717,2404
0,1918,1219,1345,1043,2190,1195,2404
0,1918,1219,1345,1043,2190,905,2404
0,1394,1268,1947,1116,1767,290,1637
0,1394,1268,1947,390,1838,858,1637
0,1394,1268,2263,509,2066,1043,2404
0,1394,1268,2263,509,2066,717,2404
0,1394,1268,2263,509,2066,1195,2404
0,1394,1268,2263,509,2066,905,2404
0,1394,1268,2263,509,1699,1248,2243
0,1394,1268,2263,1116,1767,290,1637
0,1394,1268,2263,20,1746,958,2243
0,1394,1268,1719,1094,1745,489,2243
0,1394,1268,2477,1116,1767,290,1637
0,1394,1268,2536,1116,1767,290,1637
0,1394,1092,2512,41,1767,290,1637
0,1394,1092,1743,17,1654,1203,2663
0,1394,1092,1923,270,1747,1096,2243
0,1394,613,2551,80,1717,938,1918
0,1394,613,1962,405,2159,1012,1637
0,1394,900,2650,510,1700,1075,1918
0,1394,900,1679,1054,2201,447,1637
0,1394,900,1679,1228,2099,938,1918
0,1394,900,1679,1228,2223,938,1918
0,1394,900,1679,1228,2437,938,1918
0,1394,900,1679,1228,2496,938,1918
0,1394,900,2061,216,1885,905,2404
0,1394,900,2061,216,1885,1186,1637
0,2663,1051,2074,725,1506,1012,1637
0,2663,1051,2198,725,1506,1012,1637
0,2663,1051,2412,725,1506,1012,1637
0,2663,1051,1353,151,1596,249,1918
0,2663,1051,1353,1227,2687,1075,1918
0,2663,1051,1353,1227,2098,1075,1918
0,2663,1051,1353,1227,2222,1075,1918
0,2663,1051,1353,1227,2436,1075,1918
0,2663,1051,1894,1195,2655,1043,2404
0,2663,1051,1894,1195,2655,717,2404
0,2663,1051,1894,1195,2655,905,2404
0,2663,1051,1894,1195,2066,1043,2404
0,2663,1051,1894,1195,2066,717,2404
0,2663,1051,1894,1195,2066,905,2404
0,2663,1051,1894,1195,2190,1043,2404
0,2663,1051,1894,1195,2190,717,2404
0,2663,1051,1894,1195,2190,905,2404
0,2663,725,2074,1051,1894,1195,2404
0,2663,725,2198,1051,1894,1195,2404
0,2663,725,2412,1051,1894,1195,2404
0,2663,725,1506,112,1838,858,1637
0,2663,1203,2074,1051,1894,1195,2404
0,2663,1203,2074,725,1506,1012,1637
0,2663,1203,1654,17,1743,1092,1394
0,2663,1203,1654,875,1855,1012,1637
0,2663,1203,2198,1051,1894,1195,2404
0,2663,1203,2198,725,1506,1012,1637
0,2663,1203,1902,922,2083,238,2243
0,2663,1203,1902,1059,1684,905,2404
0,2663,1203,2412,1051,1894,1195,2404
0,2663,1203,2412,725,1506,1012,1637
0,2663,913,1692,1067,2428,1219,1918
0,2663,913,1692,1067,2679,1219,1918
0,2663,913,1692,1067,2090,1219,1918
0,2663,913,1692,1067,2214,1219,1918
0,2663,913,2074,1051,1894,1195,2404
0,2663,913,2074,725,1506,1012,1637
0,2663,913,2198,1051,1894,1195,2404
0,2663,913,2198,725,1506,1012,1637
0,2663,913,2412,1051,1894,1195,2404
0,2663,913,2412,725,1506,1012,1637
0,2663,913,1893,1050,1352,858,1637
0,2663,523,1779,1272,1398,1096,2243
0,2663,523,1779,53,2457,958,2243
0,2663,523,1779,53,2457,1096,2243
0,2663,523,1779,53,2457,578,2243
0,2663,523,1779,53,2457,1248,2243
0,2663,523,1713,366,2019,858,1637
0,2663,523,2277,1130,1432,938,1918
0,2663,523,2080,1209,1660,470,1918
0,2663,523,2080,1057,1359,578,2243
0,1637,447,2201,1054,1679,489,2243
0,1637,447,2201,1054,1679,900,1394
0,1637,858,2608,468,2222,1075,1918
0,1637,858,1838,112,1506,725,2663
0,1637,858,1838,390,1947,1268,1394
0,1637,858,1352,1050,1893,913,2663
0,1637,858,2019,366,1713,523,2663
0,1637,1012,1855,875,1654,1203,2663
0,1637,1012,1855,1156,2027,470,1918
0,1637,1012,2035,478,1668,1043,2404
0,1637,1012,2159,405,1962,613,1394
0,1637,1012,1506,725,2074,1051,2663
0,1637,1012,1506,725,2074,1203,2663
0,1637,1012,1506,725,2074,913,2663
0,1637,1012,1506,725,2198,1051,2663
0,1637,1012,1506,725,2198,1203,2663
0,1637,1012,1506,725,2198,913,2663
0,1637,1012,1506,725,2412,1051,2663
0,1637,1012,1506,725,2412,1203,2663
0,1637,1012,1506,725,2412,913,2663
0,1637,1186,1885,216,2061,900,1394
0,1637,1186,1885,905,2655,1043,2404
0,1637,1186,1885,905,2655,717,2404
0,1637,1186,1885,905,2655,1195,2404
0,1637,1186,1885,905,2066,1043,2404
0,1637,1186,1885,905,2066,717,2404
0,1637,1186,1885,905,2066,1195,2404
0,1637,1186,1885,905,2190,1043,2404
0,1637,1186,1885,905,2190,717,2404
0,1637,1186,1885,905,2190,1195,2404
0,1637,1186,2646,175,1377,1075,1918
0,1637,1186,2057,500,2254,249,1918
0,1637,290,1943,1112,1545,958,2243
0,1637,290,2295,541,2098,1075,1918
0,1637,290,1767,1116,1947,1268,1394
0,1637,290,1767,1116,2263,1268,1394
0,1637,290,1767,1116,2477,1268,1394
0,1637,290,1767,1116,2536,1268,1394
0,1637,290,1767,41,2512,1092,1394
0,2404,1043,2655,1195,1894,1051,2663
0,2404,1043,2655,905,1885,1186,1637
0,2404,1043,1886,217,2222,1075,1918
0,2404,1043,2066,1195,1894,1051,2663
0,2404,1043,2066,905,1885,1186,1637
0,2404,1043,2066,509,2263,1268,1394
0,2404,1043,2066,509,1699,1248,2243
0,2404,1043,2190,1195,1894,1051,2663
