31104
0,249,500,1186,1637,1918,2057,2254
0,151,249,1051,1353,1596,1918,2663
0,470,523,1209,1660,1918,2080,2663
0,139,470,1043,1918,2190,2404,2610
0,139,470,717,1918,2190,2404,2610
0,139,470,1195,1918,2190,2404,2610
0,139,470,905,1918,2190,2404,2610
0,374,470,1096,1721,1918,2027,2243
0,470,717,1004,1498,1918,2027,2404
0,470,1012,1156,1637,1855,1918,2027
0,1051,1075,1227,1353,1918,2663,2687
0,547,958,1075,1545,1918,2243,2687
0,1051,1075,1227,1353,1918,2098,2663
0,290,541,1075,1637,1918,2098,2295
0,217,1043,1075,1886,1918,2222,2404
0,468,858,1075,1637,1918,2222,2608
0,1051,1075,1227,1353,1918,2222,2663
0,510,900,1075,1394,1700,1918,2650
0,1051,1075,1227,1353,1918,2436,2663
0,175,1075,1186,1377,1637,1918,2646
0,523,938,1130,1432,1918,2277,2663
0,80,613,938,1394,1717,1918,2551
0,489,938,1228,1679,1918,2099,2243
0,900,938,1228,1394,1679,1918,2099
0,172,938,1248,1374,1918,2223,2243
0,489,938,1228,1679,1918,2223,2243
0,900,938,1228,1394,1679,1918,2223
0,489,938,1228,1679,1918,2243,2437
0,900,938,1228,1394,1679,1918,2437
0,489,938,1228,1679,1918,2243,2496
0,900,938,1228,1394,1679,1918,2496
0,913,1067,1219,1692,1918,2428,2663
0,913,1067,1219,1692,1918,2663,2679
0,913,1067,1219,1692,1918,2090,2663
0,913,1067,1219,1692,1918,2214,2663
0,717,1043,1219,1345,1918,2404,2655
0,1043,1195,1219,1345,1918,2404,2655
0,905,1043,1219,1345,1918,2404,2655
0,717,1043,1219,1345,1918,2066,2404
0,1043,1195,1219,1345,1918,2066,2404
0,905,1043,1219,1345,1918,2066,2404
0,717,1043,1219,1345,1918,2190,2404
0,1043,1195,1219,1345,1918,2190,2404
0,905,1043,1219,1345,1918,2190,2404
0,290,1116,1268,1394,1637,1767,1947
0,390,858,1268,1394,1637,1838,1947
0,509,1043,1268,1394,2066,2263,2404
0,509,717,1268,1394,2066,2263,2404
0,509,1195,1268,1394,2066,2263,2404
0,509,905,1268,1394,2066,2263,2404
0,509,1248,1268,1394,1699,2243,2263
0,290,1116,1268,1394,1637,1767,2263
0,20,958,1268,1394,1746,2243,2263
0,489,1094,1268,1394,1719,1745,2243
0,290,1116,1268,1394,1637,1767,2477
0,290,1116,1268,1394,1637,1767,2536
0,41,290,1092,1394,1637,1767,2512
0,17,1092,1203,1394,1654,1743,2663
0,270,1092,1096,1394,1747,1923,2243
0,405,613,1012,1394,1637,1962,2159
0,447,900,1054,1394,1637,1679,2201
0,216,900,905,1394,1885,2061,2404
0,216,900,1186,1394,1637,1885,2061
0,725,1012,1051,1506,1637,2074,2663
0,725,1012,1051,1506,1637,2198,2663
0,725,1012,1051,1506,1637,2412,2663
0,1043,1051,1195,1894,2404,2655,2663
0,717,1051,1195,1894,2404,2655,2663
0,905,1051,1195,1894,2404,2655,2663
0,1043,1051,1195,1894,2066,2404,2663
0,717,1051,1195,1894,2066,2404,2663
0,905,1051,1195,1894,2066,2404,2663
0,1043,1051,1195,1894,2190,2404,2663
0,717,1051,1195,1894,2190,2404,2663
0,905,1051,1195,1894,2190,2404,2663
0,725,1051,1195,1894,2074,2404,2663
0,725,1051,1195,1894,2198,2404,2663
0,725,1051,1195,1894,2404,2412,2663
0,112,725,858,1506,1637,1838,2663
0,1051,1195,1203,1894,2074,2404,2663
0,725,1012,1203,1506,1637,2074,2663
0,875,1012,1203,1637,1654,1855,2663
0,1051,1195,1203,1894,2198,2404,2663
0,725,1012,1203,1506,1637,2198,2663
0,238,922,1203,1902,2083,2243,2663
0,905,1059,1203,1684,1902,2404,2663
0,1051,1195,1203,1894,2404,2412,2663
0,725,1012,1203,1506,1637,2412,2663
0,913,1051,1195,1894,2074,2404,2663
0,725,913,1012,1506,1637,2074,2663
0,913,1051,1195,1894,2198,2404,2663
0,725,913,1012,1506,1637,2198,2663
0,913,1051,1195,1894,2404,2412,2663
0,725,913,1012,1506,1637,2412,2663
0,858,913,1050,1352,1637,1893,2663
0,523,1096,1272,1398,1779,2243,2663
0,53,523,958,1779,2243,2457,2663
0,53,523,1096,1779,2243,2457,2663
0,53,523,578,1779,2243,2457,2663
0,53,523,1248,1779,2243,2457,2663
0,366,523,858,1637,1713,2019,2663
0,523,578,1057,1359,2080,2243,2663
0,447,489,1054,1637,1679,2201,2243
0,478,1012,1043,1637,1668,2035,2404
0,905,1043,1186,1637,1885,2404,2655
0,717,905,1186,1637,1885,2404,2655
0,905,1186,1195,1637,1885,2404,2655
0,905,1043,1186,1637,1885,2066,2404
0,717,905,1186,1637,1885,2066,2404
0,905,1186,1195,1637,1885,2066,2404
0,905,1043,1186,1637,1885,2190,2404
0,717,905,1186,1637,1885,2190,2404
