39552
0,1918,938,1717,1092,1394
0,1918,1219,1345,1043,2404
0,1394,1092,1717,938,1918
0,1394,900,1679,489,2243
0,2663,1051,1894,1195,2404
0,2663,725,1506,1012,1637
0,1637,1012,1506,725,2663
0,1637,1186,1885,905,2404
0,2404,1043,1345,1219,1918
0,2404,1195,1894,1051,2663
0,2404,905,1885,1186,1637
0,2243,489,1679,900,1394
1,1919,939,1718,1093,1395
1,1919,1220,1346,1044,2405
1,1395,901,1680,490,2244
1,1395,1093,1718,939,1919
1,2664,1052,1895,1196,2405
1,2664,726,1507,1013,1638
1,1638,1013,1507,726,2664
1,1638,1187,1886,906,2405
1,2405,1044,1346,1220,1919
1,2405,1196,1895,1052,2664
1,2405,906,1886,1187,1638
1,2244,490,1680,901,1395
2,1396,1094,1719,940,1728
2,1396,902,1681,491,2245
2,2665,1053,1896,1197,2406
2,2665,727,1508,1014,1639
2,1639,1014,1508,727,2665
2,1639,1188,1887,907,2406
2,2406,1045,1347,1221,1728
2,2406,1197,1896,1053,2665
2,2406,907,1887,1188,1639
2,2245,491,1681,902,1396
2,1728,940,1719,1094,1396
2,1728,1221,1347,1045,2406
3,1397,1095,1720,941,1729
3,1397,903,1682,492,2246
3,2666,1054,1897,1198,2407
3,2666,728,1509,1015,1640
3,1640,1015,1509,728,2666
3,1640,1189,1888,908,2407
3,2407,1046,1348,1222,1729
3,2407,1198,1897,1054,2666
3,2407,908,1888,1189,1640
3,2246,492,1682,903,1397
3,1729,941,1720,1095,1397
3,1729,1222,1348,1046,2407
4,1398,1096,1721,942,1730
4,1398,904,1683,493,2247
4,2667,1055,1898,1199,2408
4,2667,729,1510,1016,1641
4,1641,1016,1510,729,2667
4,1641,1190,1889,909,2408
4,2408,1047,1349,1223,1730
4,2408,1199,1898,1055,2667
4,2408,909,1889,1190,1641
4,2247,493,1683,904,1398
4,1730,942,1721,1096,1398
4,1730,1223,1349,1047,2408
5,1399,905,1684,494,2248
5,1399,1097,1722,943,1731
5,2668,730,1511,1017,1642
5,2668,1056,1899,1200,2409
5,1642,1017,1511,730,2668
5,1642,1191,1890,910,2409
5,2409,1048,1350,1224,1731
5,2409,1200,1899,1056,2668
5,2409,910,1890,1191,1642
5,2248,494,1684,905,1399
5,1731,943,1722,1097,1399
5,1731,1224,1350,1048,2409
6,1400,1098,1723,944,1732
6,1400,906,1685,495,2249
6,2669,731,1512,1018,1643
6,2669,1057,1900,1201,2410
6,1643,1018,1512,731,2669
6,1643,1192,1891,911,2410
6,2410,1049,1351,1225,1732
6,2410,1201,1900,1057,2669
6,2410,911,1891,1192,1643
6,2249,495,1685,906,1400
6,1732,944,1723,1098,1400
6,1732,1225,1351,1049,2410
7,1401,907,1686,496,2250
7,1401,1099,1724,945,1733
7,2670,732,1513,1019,1644
7,2670,1058,1901,1202,2411
7,1644,1019,1513,732,2670
7,1644,1193,1892,912,2411
7,2411,1050,1352,1226,1733
7,2411,1202,1901,1058,2670
7,2411,912,1892,1193,1644
7,2250,496,1686,907,1401
7,1733,945,1724,1099,1401
7,1733,1226,1352,1050,2411
8,1402,1100,1725,946,1734
8,1402,908,1687,497,2251
8,2671,733,1514,1020,1645
8,2671,1059,1902,1203,2412
8,1645,1020,1514,733,2671
8,1645,1194,1893,913,2412
8,2412,1051,1353,1227,1734
8,2412,1203,1902,1059,2671
8,2412,913,1893,1194,1645
8,2251,497,1687,908,1402
8,1734,946,1725,1100,1402
8,1734,1227,1353,1051,2412
9,1403,909,1688,498,2252
9,1403,1101,1726,947,1735
9,2672,734,1515,1021,1646
9,2672,1060,1903,1204,2413
9,1646,1021,1515,734,2672
9,1646,1195,1894,914,2413
9,2413,1052,1354,1228,1735
9,2413,1204,1903,1060,2672
9,2413,914,1894,1195,1646
9,2252,498,1688,909,1403
9,1735,947,1726,1101,1403
9,1735,1228,1354,1052,2413
10,1404,1102,1727,948,1736
10,1404,910,1689,499,2253
10,2673,735,1516,1022,1647
10,2673,1061,1904,1205,2414
10,1647,1022,1516,735,2673
10,1647,1196,1895,915,2414
10,2414,1053,1355,1229,1736
10,2414,1205,1904,1061,2673
10,2414,915,1895,1196,1647
10,2253,499,1689,910,1404
10,1736,948,1727,1102,1404
10,1736,1229,1355,1053,2414
11,1405,1103,1536,949,1737
11,1405,911,1690,500,2254
11,2674,1062,1905,1206,2415
11,2674,736,1517,1023,1648
11,1648,1023,1517,736,2674
11,1648,1197,1896,916,2415
11,2415,1054,1356,1230,1737
11,2415,1206,1905,1062,2674
11,2415,916,1896,1197,1648
11,2254,500,1690,911,1405
11,1737,949,1536,1103,1405
11,1737,1230,1356,1054,2415
12,1406,912,1691,501,2255
12,1406,1104,1537,950,1738
12,2675,1063,1906,1207,2416
12,2675,737,1518,1024,1649
12,1649,1198,1897,917,2416
12,1649,1024,1518,737,2675
12,2416,1055,1357,1231,1738
12,2416,1207,1906,1063,2675
12,2416,917,1897,1198,1649
12,2255,501,1691,912,1406
12,1738,950,1537,1104,1406
12,1738,1231,1357,1055,2416
13,1407,913,1692,502,2256
13,1407,1105,1538,951,1739
13,2676,1064,1907,1208,2417
13,2676,738,1519,1025,1650
13,1650,1199,1898,918,2417
13,1650,1025,1519,738,2676
13,2417,1208,1907,1064,2676
13,2417,918,1898,1199,1650
13,2417,1056,1358,1232,1739
13,2256,502,1692,913,1407
13,1739,951,1538,1105,1407
13,1739,1232,1358,1056,2417
14,2677,1065,1908,1209,2418
14,2677,739,1520,1026,1651
14,1651,1200,1899,919,2418
14,1651,1026,1520,739,2677
14,2418,1209,1908,1065,2677
14,2418,919,1899,1200,1651
14,2418,1057,1359,1233,1740
14,2257,503,1693,914,1408
14,1740,952,1539,1106,1408
14,1740,1233,1359,1057,2418
14,1408,914,1693,503,2257
14,1408,1106,1539,952,1740
15,2678,1066,1909,1210,2419
15,2678,740,1521,1027,1652
15,1652,1201,1900,920,2419
15,1652,1027,1521,740,2678
15,2419,1210,1909,1066,2678
15,2419,920,1900,1201,1652
15,2419,1058,1360,1234,1741
15,2258,504,1694,915,1409
15,1741,953,1540,1107,1409
15,1741,1234,1360,1058,2419
15,1409,915,1694,504,2258
15,1409,1107,1540,953,1741
16,2679,1067,1910,1211,2420
16,2679,741,1522,1028,1653
16,1653,1202,1901,921,2420
16,1653,1028,1522,741,2679
16,2420,1211,1910,1067,2679
16,2420,921,1901,1202,1653
16,2420,1059,1361,1235,1742
16,2259,505,1695,916,1410
16,1742,954,1541,1108,1410
16,1742,1235,1361,1059,2420
16,1410,1108,1541,954,1742
16,1410,916,1695,505,2259
17,2680,1068,1911,1212,2421
17,2680,742,1523,1029,1654
17,1654,1203,1902,922,2421
17,1654,1029,1523,742,2680
17,2421,1212,1911,1068,2680
17,2421,922,1902,1203,1654
17,2421,1060,1362,1236,1743
17,2260,506,1696,917,1411
17,1743,955,1542,1109,1411
17,1743,1236,1362,1060,2421
17,1411,917,1696,506,2260
17,1411,1109,1542,955,1743
18,2681,1069,1912,1213,2422
18,2681,743,1524,1030,1655
18,1655,1204,1903,923,2422
18,1655,1030,1524,743,2681
18,2422,1213,1912,1069,2681
18,2422,923,1903,1204,1655
18,2422,1061,1363,1237,1744
18,2261,507,1697,918,1412
18,1744,956,1543,1110,1412
18,1744,1237,1363,1061,2422
18,1412,918,1697,507,2261
18,1412,1110,1543,956,1744
19,2682,1070,1913,1214,2423
19,2682,744,1525,1031,1656
19,1656,1205,1904,924,2423
19,1656,1031,1525,744,2682
19,2423,1214,1913,1070,2682
19,2423,924,1904,1205,1656
19,2423,1062,1364,1238,1745
19,2262,508,1698,919,1413
19,1745,957,1544,1111,1413
19,1745,1238,1364,1062,2423
19,1413,919,1698,508,2262
19,1413,1111,1544,957,1745
20,2683,1071,1914,1215,2424
20,2683,745,1526,1032,1657
20,1657,1206,1905,925,2424
20,1657,1032,1526,745,2683
20,2424,1215,1914,1071,2683
20,2424,925,1905,1206,1657
20,2424,1063,1365,1239,1746
20,2263,509,1699,920,1414
20,1746,958,1545,1112,1414
20,1746,1239,1365,1063,2424
20,1414,1112,1545,958,1746
20,1414,920,1699,509,2263
21,2684,1072,1915,1216,2425
21,2684,746,1527,1033,1658
21,1658,1207,1906,926,2425
21,1658,1033,1527,746,2684
21,2425,926,1906,1207,1658
21,2425,1064,1366,1240,1747
21,2425,1216,1915,1072,2684
21,2264,510,1700,921,1415
21,1747,959,1546,1113,1415
21,1747,1240,1366,1064,2425
21,1415,1113,1546,959,1747
21,1415,921,1700,510,2264
22,2685,1073,1916,1217,2426
22,2685,747,1528,1034,1659
22,1659,1208,1907,927,2426
22,1659,1034,1528,747,2685
22,2426,927,1907,1208,1659
22,2426,1065,1367,1241,1748
22,2426,1217,1916,1073,2685
22,2265,511,1701,922,1416
22,1748,1241,1367,1065,2426
22,1748,768,1547,1114,1416
22,1416,922,1701,511,2265
22,1416,1114,1547,768,1748
23,2686,1074,1917,1218,2427
23,2686,748,1529,1035,1660
23,1660,1209,1908,928,2427
23,1660,1035,1529,748,2686
23,2427,1066,1368,1242,1749
23,2427,1218,1917,1074,2686
23,2427,928,1908,1209,1660
23,2266,512,1702,923,1417
23,1749,1242,1368,1066,2427
23,1749,769,1548,1115,1417
23,1417,1115,1548,769,1749
23,1417,923,1702,512,2266
24,2687,1075,1918,1219,2428
24,2687,749,1530,1036,1661
24,1661,1210,1909,929,2428
24,1661,1036,1530,749,2687
24,2428,1067,1369,1243,1750
24,2428,1219,1918,1075,2687
24,2428,929,1909,1210,1661
24,2267,513,1703,924,1418
24,1750,1243,1369,1067,2428
24,1750,770,1549,1116,1418
24,1418,924,1703,513,2267
24,1418,1116,1549,770,1750
25,1662,1211,1910,930,2429
25,1662,1037,1531,750,2496
25,2429,1068,1370,1244,1751
25,2429,1220,1919,1076,2496
25,2429,930,1910,1211,1662
25,2268,514,1704,925,1419
25,1751,1244,1370,1068,2429
25,1751,771,1550,1117,1419
25,1419,1117,1550,771,1751
25,1419,925,1704,514,2268
25,2496,1076,1919,1220,2429
25,2496,750,1531,1037,1662
26,1663,1212,1911,931,2430
26,1663,1038,1532,751,2497
26,2430,1069,1371,1245,1752
26,2430,1221,1728,1077,2497
26,2430,931,1911,1212,1663
26,2269,515,1705,926,1420
26,1752,1245,1371,1069,2430
26,1752,772,1551,1118,1420
26,1420,1118,1551,772,1752
26,1420,926,1705,515,2269
26,2497,1077,1728,1221,2430
26,2497,751,1532,1038,1663
27,2431,1070,1372,1246,1753
27,2431,1222,1729,1078,2498
27,2431,932,1912,1213,1664
27,2270,516,1706,927,1421
27,1753,1246,1372,1070,2431
27,1753,773,1552,1119,1421
27,1421,927,1706,516,2270
27,1421,1119,1552,773,1753
27,2498,1078,1729,1222,2431
27,2498,752,1533,1039,1664
27,1664,1213,1912,932,2431
27,1664,1039,1533,752,2498
28,2271,517,1707,928,1422
28,1754,1247,1373,1071,2432
28,1754,774,1553,1120,1422
28,1422,1120,1553,774,1754
28,1422,928,1707,517,2271
28,2499,1079,1730,1223,2432
28,2499,753,1534,1040,1665
28,1665,1214,1913,933,2432
28,1665,1040,1534,753,2499
28,2432,1071,1373,1247,1754
28,2432,1223,1730,1079,2499
28,2432,933,1913,1214,1665
29,1755,775,1554,1121,1423
29,1755,1248,1374,1072,2433
29,1423,1121,1554,775,1755
29,1423,929,1708,518,2272
29,2500,1080,1731,1224,2433
29,2500,754,1535,1041,1666
29,1666,1215,1914,934,2433
29,1666,1041,1535,754,2500
29,2433,1072,1374,1248,1755
29,2433,1224,1731,1080,2500
29,2433,934,1914,1215,1666
29,2272,518,1708,929,1423
30,1756,776,1555,1122,1424
30,1756,1249,1375,1073,2434
30,1424,1122,1555,776,1756
30,1424,930,1709,519,2273
30,2501,1081,1732,1225,2434
30,2501,755,1344,1042,1667
30,1667,1042,1344,755,2501
30,1667,1216,1915,935,2434
30,2434,1073,1375,1249,1756
30,2434,1225,1732,1081,2501
30,2434,935,1915,1216,1667
30,2273,519,1709,930,1424
31,1757,777,1556,1123,1425
31,1757,1250,1376,1074,2435
31,1425,931,1710,520,2274
31,1425,1123,1556,777,1757
31,2502,1082,1733,1226,2435
31,2502,756,1345,1043,1668
31,1668,1043,1345,756,2502
31,1668,1217,1916,936,2435
31,2435,1074,1376,1250,1757
31,2435,1226,1733,1082,2502
31,2435,936,1916,1217,1668
31,2274,520,1710,931,1425
32,1758,778,1557,1124,1426
32,1758,1251,1377,1075,2436
32,1426,1124,1557,778,1758
32,1426,932,1711,521,2275
32,2503,1083,1734,1227,2436
32,2503,757,1346,1044,1669
32,1669,1044,1346,757,2503
32,1669,1218,1917,937,2436
32,2436,1075,1377,1251,1758
32,2436,1227,1734,1083,2503
32,2436,937,1917,1218,1669
32,2275,521,1711,932,1426
33,1759,779,1558,1125,1427
33,1759,1252,1378,1076,2437
33,1427,933,1712,522,2276
33,1427,1125,1558,779,1759
33,2504,1084,1735,1228,2437
33,2504,758,1347,1045,1670
33,1670,1045,1347,758,2504
33,1670,1219,1918,938,2437
33,2437,1076,1378,1252,1759
33,2437,1228,1735,1084,2504
33,2437,938,1918,1219,1670
33,2276,522,1712,933,1427
34,1428,1126,1559,780,1760
34,1428,934,1713,523,2277
34,2505,1085,1736,1229,2438
34,2505,759,1348,1046,1671
34,1671,1046,1348,759,2505
